"";"index";"rule";"n";"value"
"2388";-159;"XSS through DOM";36;0,363636363636364
"2389";-159;"Unsafe jQuery plugin";18;0,181818181818182
"2390";-159;"HTML constructed from input";2;0,0202020202020202
"2391";-159;"XSS";23;0,232323232323232
"2392";-159;"Reflected XSS";0;0
"2393";-159;"XSS through Exception";0;0
"2394";-159;"Stored XSS";20;0,202020202020202
"2395";-158;"XSS through DOM";36;0,363636363636364
"2396";-158;"Unsafe jQuery plugin";18;0,181818181818182
"2397";-158;"HTML constructed from input";2;0,0202020202020202
"2398";-158;"XSS";23;0,232323232323232
"2399";-158;"Reflected XSS";0;0
"2400";-158;"XSS through Exception";0;0
"2401";-158;"Stored XSS";20;0,202020202020202
"2402";-157;"XSS through DOM";36;0,363636363636364
"2403";-157;"Unsafe jQuery plugin";18;0,181818181818182
"2404";-157;"HTML constructed from input";2;0,0202020202020202
"2405";-157;"XSS";23;0,232323232323232
"2406";-157;"Reflected XSS";0;0
"2407";-157;"XSS through Exception";0;0
"2408";-157;"Stored XSS";20;0,202020202020202
"2409";-156;"XSS through DOM";36;0,363636363636364
"2410";-156;"Unsafe jQuery plugin";18;0,181818181818182
"2411";-156;"HTML constructed from input";2;0,0202020202020202
"2412";-156;"XSS";23;0,232323232323232
"2413";-156;"Reflected XSS";0;0
"2414";-156;"XSS through Exception";0;0
"2415";-156;"Stored XSS";20;0,202020202020202
"2416";-155;"XSS through DOM";36;0,363636363636364
"2417";-155;"Unsafe jQuery plugin";18;0,181818181818182
"2418";-155;"HTML constructed from input";2;0,0202020202020202
"2419";-155;"XSS";23;0,232323232323232
"2420";-155;"Reflected XSS";0;0
"2421";-155;"XSS through Exception";0;0
"2422";-155;"Stored XSS";20;0,202020202020202
"2423";-154;"XSS through DOM";36;0,363636363636364
"2424";-154;"Unsafe jQuery plugin";18;0,181818181818182
"2425";-154;"HTML constructed from input";2;0,0202020202020202
"2426";-154;"XSS";23;0,232323232323232
"2427";-154;"Reflected XSS";0;0
