"";"index";"rule";"n";"value"
"1";-500;"XSS through DOM";0,760000036340168;0,521086009727671
"2";-500;"Unsafe jQuery plugin";0,447236180904523;0,306642770749909
"3";-500;"HTML constructed from input";0,153266331658291;0,105085443908677
"4";-500;"XSS";0,0628140703517588;0,0430678048806051
"5";-500;"Reflected XSS";0,0251256281407035;0,0172271219522421
"6";-500;"XSS through Exception";0,00251256281407035;0,00172271219522421
"7";-500;"Stored XSS";0,00753768844221105;0,00516813658567262
"8";-499;"XSS through DOM";0,760345036943027;0,521199268137498
"9";-499;"Unsafe jQuery plugin";0,447236180904523;0,306570252775271
"10";-499;"HTML constructed from input";0,153266331658291;0,105060592243211
"11";-499;"XSS";0,0628140703517588;0,0430576197718077
"12";-499;"Reflected XSS";0,0251256281407035;0,0172230479087231
"13";-499;"XSS through Exception";0,00251256281407035;0,00172230479087231
"14";-499;"Stored XSS";0,00753768844221105;0,00516691437261693
"15";-498;"XSS through DOM";0,760690037545887;0,521312472991009
"16";-498;"Unsafe jQuery plugin";0,447236180904523;0,306497769092088
"17";-498;"HTML constructed from input";0,153266331658291;0,105035752329311
"18";-498;"XSS";0,0628140703517588;0,0430474394792258
"19";-498;"Reflected XSS";0,0251256281407035;0,0172189757916903
"20";-498;"XSS through Exception";0,00251256281407035;0,00172189757916903
"21";-498;"Stored XSS";0,00753768844221105;0,0051656927375071
"22";-497;"XSS through DOM";0,761035038148746;0,521425624326182
"23";-497;"Unsafe jQuery plugin";0,447236180904523;0,306425319676042
"24";-497;"HTML constructed from input";0,153266331658291;0,105010924158643
"25";-497;"XSS";0,0628140703517588;0,0430372639994441
"26";-497;"Reflected XSS";0,0251256281407035;0,0172149055997776
"27";-497;"XSS through Exception";0,00251256281407035;0,00172149055997776
"28";-497;"Stored XSS";0,00753768844221105;0,00516447167993329
"29";-496;"XSS through DOM";0,761380038751605;0,521538722180961
"30";-496;"Unsafe jQuery plugin";0,447236180904523;0,306352904502838
"31";-496;"HTML constructed from input";0,153266331658291;0,104986107722883
"32";-496;"XSS";0,0628140703517588;0,0430270933290503
"33";-496;"Reflected XSS";0,0251256281407035;0,0172108373316201
"34";-496;"XSS through Exception";0,00251256281407035;0,00172108373316201
"35";-496;"Stored XSS";0,00753768844221105;0,00516325119948604
"36";-495;"XSS through DOM";0,761725039354464;0,521651766593251
"37";-495;"Unsafe jQuery plugin";0,447236180904523;0,306280523548206
"38";-495;"HTML constructed from input";0,153266331658291;0,104961303013711
"39";-495;"XSS";0,0628140703517588;0,0430169274646357
"40";-495;"Reflected XSS";0,0251256281407035;0,0172067709858543
"41";-495;"XSS through Exception";0,00251256281407035;0,00172067709858543
"42";-495;"Stored XSS";0,00753768844221105;0,00516203129575628
"43";-494;"XSS through DOM";0,762070039957323;0,521764757600925
"44";-494;"Unsafe jQuery plugin";0,447236180904523;0,306208176787897
"45";-494;"HTML constructed from input";0,153266331658291;0,104936510022819
"46";-494;"XSS";0,0628140703517588;0,0430067664027945
"47";-494;"Reflected XSS";0,0251256281407035;0,0172027065611178
"48";-494;"XSS through Exception";0,00251256281407035;0,00172027065611178
"49";-494;"Stored XSS";0,00753768844221105;0,00516081196833534
"50";-493;"XSS through DOM";0,76199482099546;0,52174012721977
"51";-493;"Unsafe jQuery plugin";0,447236180904523;0,306223947319716
"52";-493;"HTML constructed from input";0,153266331658291;0,104941914530914
"53";-493;"XSS";0,0628140703517588;0,0430089813651286
"54";-493;"Reflected XSS";0,0251256281407035;0,0172035925460514
"55";-493;"XSS through Exception";0,00251256281407035;0,00172035925460514
"56";-493;"Stored XSS";0,00753768844221105;0,00516107776381543
"57";-492;"XSS through DOM";0,761919602033597;0,521715494301425
"58";-492;"Unsafe jQuery plugin";0,447236180904523;0,306239719476066
"59";-492;"HTML constructed from input";0,153266331658291;0,104947319595731
"60";-492;"XSS";0,0628140703517588;0,0430111965556273
"61";-492;"Reflected XSS";0,0251256281407035;0,0172044786222509
"62";-492;"XSS through Exception";0,00251256281407035;0,00172044786222509
"63";-492;"Stored XSS";0,00753768844221105;0,00516134358667527
"64";-491;"XSS through DOM";0,761844383071733;0,521690858845497
"65";-491;"Unsafe jQuery plugin";0,447236180904523;0,3062554932572
"66";-491;"HTML constructed from input";0,153266331658291;0,104952725217355
"67";-491;"XSS";0,0628140703517588;0,0430134119743258
"68";-491;"Reflected XSS";0,0251256281407035;0,0172053647897303
"69";-491;"XSS through Exception";0,00251256281407035;0,00172053647897303
"70";-491;"Stored XSS";0,00753768844221105;0,00516160943691909
"71";-490;"XSS through DOM";0,76176916410987;0,521666220851595
"72";-490;"Unsafe jQuery plugin";0,447236180904523;0,306271268663367
"73";-490;"HTML constructed from input";0,153266331658291;0,104958131395873
"74";-490;"XSS";0,0628140703517588;0,0430156276212594
"75";-490;"Reflected XSS";0,0251256281407035;0,0172062510485038
"76";-490;"XSS through Exception";0,00251256281407035;0,00172062510485038
"77";-490;"Stored XSS";0,00753768844221105;0,00516187531455113
"78";-489;"XSS through DOM";0,761693945148007;0,521641580319326
"79";-489;"Unsafe jQuery plugin";0,447236180904523;0,30628704569482
"80";-489;"HTML constructed from input";0,153266331658291;0,104963538131371
"81";-489;"XSS";0,0628140703517588;0,0430178434964635
"82";-489;"Reflected XSS";0,0251256281407035;0,0172071373985854
"83";-489;"XSS through Exception";0,00251256281407035;0,00172071373985854
"84";-489;"Stored XSS";0,00753768844221105;0,00516214121957562
"85";-488;"XSS through DOM";0,761618726186143;0,521616937248298
"86";-488;"Unsafe jQuery plugin";0,447236180904523;0,306302824351809
"87";-488;"HTML constructed from input";0,153266331658291;0,104968945423935
"88";-488;"XSS";0,0628140703517588;0,0430200595999732
"89";-488;"Reflected XSS";0,0251256281407035;0,0172080238399893
"90";-488;"XSS through Exception";0,00251256281407035;0,00172080238399893
"91";-488;"Stored XSS";0,00753768844221105;0,00516240715199678
"92";-487;"XSS through DOM";0,76154350722428;0,521592291638119
"93";-487;"Unsafe jQuery plugin";0,447236180904523;0,306318604634586
"94";-487;"HTML constructed from input";0,153266331658291;0,10497435327365
"95";-487;"XSS";0,0628140703517588;0,0430222759318239
"96";-487;"Reflected XSS";0,0251256281407035;0,0172089103727295
"97";-487;"XSS through Exception";0,00251256281407035;0,00172089103727295
"98";-487;"Stored XSS";0,00753768844221105;0,00516267311181886
"99";-486;"XSS through DOM";0,761468288262417;0,521567643488395
"100";-486;"Unsafe jQuery plugin";0,447236180904523;0,306334386543402
"101";-486;"HTML constructed from input";0,153266331658291;0,104979761680604
"102";-486;"XSS";0,0628140703517588;0,0430244924920508
"103";-486;"Reflected XSS";0,0251256281407035;0,0172097969968203
"104";-486;"XSS through Exception";0,00251256281407035;0,00172097969968203
"105";-486;"Stored XSS";0,00753768844221105;0,0051629390990461
"106";-485;"XSS through DOM";0,761393069300553;0,521542992798735
"107";-485;"Unsafe jQuery plugin";0,447236180904523;0,306350170078508
"108";-485;"HTML constructed from input";0,153266331658291;0,104985170644882
"109";-485;"XSS";0,0628140703517588;0,0430267092806893
"110";-485;"Reflected XSS";0,0251256281407035;0,0172106837122757
"111";-485;"XSS through Exception";0,00251256281407035;0,00172106837122757
"112";-485;"Stored XSS";0,00753768844221105;0,00516320511368271
"113";-484;"XSS through DOM";0,76131785033869;0,521518339568746
"114";-484;"Unsafe jQuery plugin";0,447236180904523;0,306365955240155
"115";-484;"HTML constructed from input";0,153266331658291;0,10499058016657
"116";-484;"XSS";0,0628140703517588;0,0430289262977746
"117";-484;"Reflected XSS";0,0251256281407035;0,0172115705191098
"118";-484;"XSS through Exception";0,00251256281407035;0,00172115705191098
"119";-484;"Stored XSS";0,00753768844221105;0,00516347115573295
