gid,before,after,change,change_percentage
99889372,0.0,0.0,0.0,0.0
100134877,0.0,0.0,0.0,0.0
100274874,0.0,0.0,0.0,0.0
100618359,2.0,2.0,0.0,0.0
100972281,0.0,0.0,0.0,0.0
101082324,13.0,13.0,0.0,0.0
101123469,0.0,0.0,0.0,0.0
101466853,0.0,0.0,0.0,0.0
101483887,0.0,0.0,0.0,0.0
101899949,0.0,0.0,0.0,0.0
102146494,0.0,0.0,0.0,0.0
102296437,0.0,0.0,0.0,0.0
102792426,0.0,0.0,0.0,0.0
103050060,0.0,0.0,0.0,0.0
103618180,0.0,0.0,0.0,0.0
103854310,0.0,0.0,0.0,0.0
103998055,0.0,0.0,0.0,0.0
104085863,24.0,24.0,0.0,0.0
104327582,0.0,0.0,0.0,0.0
104767104,0.0,0.0,0.0,0.0
104985901,0.0,0.0,0.0,0.0
105540689,2.0,0.22222222222222215,-1.777777777777778,-0.888888888888889
105615409,0.0,0.0,0.0,0.0
105676450,0.0,0.0,0.0,0.0
105735897,0.0,0.0,0.0,0.0
105752782,0.0,0.0,0.0,0.0
105764023,0.0,0.0,0.0,0.0
105932368,0.0,0.0,0.0,0.0
106351459,1.0,1.0,0.0,0.0
106467629,0.0,0.0,0.0,0.0
106817657,0.0,0.0,0.0,0.0
107273441,0.0,0.0,0.0,0.0
107428206,0.0,0.0,0.0,0.0
107898477,4.0,4.0,0.0,0.0
108157725,8.0,8.0,0.0,0.0
108386308,0.0,0.0,0.0,0.0
108776469,0.0,0.0,0.0,0.0
109218345,0.0,0.0,0.0,0.0
109315483,0.0,0.0,0.0,0.0
109354118,0.0,0.0,0.0,0.0
109482132,2.0,2.0,0.0,0.0
109605983,0.0,0.0,0.0,0.0
110010231,0.0,0.0,0.0,0.0
110147400,0.0,0.0,0.0,0.0
110876463,2.0,2.0,0.0,0.0
111335401,0.0,0.0,0.0,0.0
111364256,0.0,0.0,0.0,0.0
111882253,0.0,0.0,0.0,0.0
112529625,0.0,0.0,0.0,0.0
112765756,0.0,0.0,0.0,0.0
112780000,0.0,0.0,0.0,0.0
113041050,26.0,26.0,0.0,0.0
113095804,0.0,0.0,0.0,0.0
113486284,0.0,0.0,0.0,0.0
113734330,0.0,0.0,0.0,0.0
113836550,0.0,0.0,0.0,0.0
113919648,1.3407407407407406,1.0,-0.34074074074074057,-0.2541436464088397
113942439,0.0,0.0,0.0,0.0
114180770,0.0,0.0,0.0,0.0
114670393,0.0,0.0,0.0,0.0
114691348,0.0,0.0,0.0,0.0
115050209,0.0,0.0,0.0,0.0
115171847,0.0,0.0,0.0,0.0
116201890,6.0,6.0,0.0,0.0
117284619,0.0,0.0,0.0,0.0
117733567,0.0,0.0,0.0,0.0
118375162,0.0,0.0,0.0,0.0
118421995,0.0,0.0,0.0,0.0
118492927,0.0,0.0,0.0,0.0
119006816,0.0,0.0,0.0,0.0
119160553,0.0,0.0,0.0,0.0
119811010,0.0,0.0,0.0,0.0
120467870,0.0,0.0,0.0,0.0
120777103,12.0,12.0,0.0,0.0
121024702,12.0,12.0,0.0,0.0
121128060,0.0,0.0,0.0,0.0
121405465,0.0,0.0,0.0,0.0
121970660,0.0,0.0,0.0,0.0
122148898,0.0,0.0,0.0,0.0
122253268,0.0,0.0,0.0,0.0
122273421,0.0,0.0,0.0,0.0
122373263,0.0,0.0,0.0,0.0
122379620,0.0,0.0,0.0,0.0
122486058,0.0,0.0,0.0,0.0
122510805,0.0,0.0,0.0,0.0
122512003,0.0,0.0,0.0,0.0
122520729,29.0,29.0,0.0,0.0
123118175,0.0,0.0,0.0,0.0
123230551,1.0,0.0,-1.0,-1.0
123519312,0.0,0.0,0.0,0.0
123639530,0.0,0.0,0.0,0.0
123812115,0.0,0.0,0.0,0.0
124427814,0.0,0.0,0.0,0.0
124549469,11.944444444444445,1.0,-10.944444444444445,-0.9162790697674419
124656831,0.0,0.0,0.0,0.0
125415211,0.0,0.0,0.0,0.0
125427624,0.0,0.0,0.0,0.0
125619154,0.0,0.0,0.0,0.0
126665622,0.0,0.0,0.0,0.0
127238096,0.0,0.0,0.0,0.0
127620235,0.0,0.0,0.0,0.0
127927721,0.0,0.0,0.0,0.0
128165945,0.0,0.0,0.0,0.0
128186734,0.0,0.0,0.0,0.0
128410412,0.0,0.0,0.0,0.0
128540425,0.0,0.0,0.0,0.0
128711497,0.0,0.0,0.0,0.0
128960270,0.0,0.0,0.0,0.0
128991767,0.0,0.0,0.0,0.0
129577515,0.0,0.0,0.0,0.0
130142242,0.0,0.0,0.0,0.0
130239528,5.0,5.0,0.0,0.0
130270774,7.0,7.0,0.0,0.0
130750848,0.0,0.0,0.0,0.0
131148278,0.0,0.0,0.0,0.0
131204604,0.0,0.0,0.0,0.0
131350675,0.0,0.0,0.0,0.0
131704317,0.0,0.0,0.0,0.0
131725383,0.0,0.0,0.0,0.0
132073482,3.807051282051282,4.0,0.19294871794871815,0.050681932985351126
132333349,0.0,0.0,0.0,0.0
132494885,0.0,0.0,0.0,0.0
132600378,0.0,0.0,0.0,0.0
132709824,0.0,0.0,0.0,0.0
133283555,0.0,0.0,0.0,0.0
133352736,0.0,0.0,0.0,0.0
133652487,0.0,0.0,0.0,0.0
133955090,0.0,0.0,0.0,0.0
133968906,0.0,0.0,0.0,0.0
133972976,3.0,3.0,0.0,0.0
134121021,0.0,0.0,0.0,0.0
134971411,0.0,0.0,0.0,0.0
135743458,0.0,0.0,0.0,0.0
135783988,0.0,0.0,0.0,0.0
135929870,0.0,0.0,0.0,0.0
135992999,0.0,0.0,0.0,0.0
135993209,0.0,0.0,0.0,0.0
136083545,0.0,0.0,0.0,0.0
136768542,0.0,0.0,0.0,0.0
136849032,0.0,0.0,0.0,0.0
137271423,46.0,46.0,0.0,0.0
137327177,0.0,0.0,0.0,0.0
137747179,0.0,0.0,0.0,0.0
137820209,0.0,0.0,0.0,0.0
137862809,0.0,0.0,0.0,0.0
138085250,0.0,0.0,0.0,0.0
138247592,0.0,0.0,0.0,0.0
138421996,0.0,0.0,0.0,0.0
138427044,0.0,0.0,0.0,0.0
138996377,0.0,0.0,0.0,0.0
139241077,0.0,0.0,0.0,0.0
139273011,0.0,0.0,0.0,0.0
139693406,0.0,0.0,0.0,0.0
