"";"index";"rule";"n";"value"
"87";-488;"HTML constructed from input";0,230991263638858;0,138199943292128
"88";-488;"XSS";0,0919115517766036;0,0549898340020223
"89";-488;"Reflected XSS";0,0213592524472598;0,0127790438065597
"90";-488;"XSS through Exception";0,00970224870241012;0,00580476594376985
"91";-488;"Stored XSS";0,00322017876475263;0,0019266032648538
"92";-487;"XSS through DOM";0,763212072010139;0,456420238661874
"93";-487;"Unsafe jQuery plugin";0,551917521312759;0,330060721046735
"94";-487;"HTML constructed from input";0,230921814404357;0,138097120719114
"95";-487;"XSS";0,0918274511699818;0,0549151523092757
"96";-487;"Reflected XSS";0,0213594621140577;0,0127735018264464
"97";-487;"XSS through Exception";0,00971108635176565;0,00580747673273185
"98";-487;"Stored XSS";0,00322024542821945;0,00192578870382203
"99";-486;"XSS through DOM";0,76372111495404;0,456549151072984
"100";-486;"Unsafe jQuery plugin";0,552195620553526;0,330100133220885
"101";-486;"HTML constructed from input";0,23085248015407;0,138002605628857
"102";-486;"XSS";0,09174335056336;0,0548437747708648
"103";-486;"Reflected XSS";0,0213596717808556;0,0127687186170492
"104";-486;"XSS through Exception";0,00971992400112117;0,00581052816835218
"105";-486;"Stored XSS";0,00322031209168627;0,00192508852100797
"106";-485;"XSS through DOM";0,764182160201831;0,456664563605515
"107";-485;"Unsafe jQuery plugin";0,552473719794293;0,330150562644307
"108";-485;"HTML constructed from input";0,230783145903784;0,137912778000241
"109";-485;"XSS";0,0916592499567383;0,0547742849307651
"110";-485;"Reflected XSS";0,0213598814476535;0,0127643662047567
"111";-485;"XSS through Exception";0,00972076203445827;0,00580899134207282
"112";-485;"Stored XSS";0,00322037875515309;0,00192445327234287
"113";-484;"XSS through DOM";0,764693869684406;0,456635553239135
"114";-484;"Unsafe jQuery plugin";0,553071803675797;0,330265821480554
"115";-484;"HTML constructed from input";0,230841805509792;0,137846764239379
"116";-484;"XSS";0,0917326021098443;0,0547779564805219
"117";-484;"Reflected XSS";0,0213440918824146;0,0127455856408732
"118";-484;"XSS through Exception";0,00972160006779536;0,0058052357960702
"119";-484;"Stored XSS";0,00322044541861991;0,00192308312346594
"120";-483;"XSS through DOM";0,765708335750061;0,456695788449013
"121";-483;"Unsafe jQuery plugin";0,553925875269891;0,330381168047343
"122";-483;"HTML constructed from input";0,230916464347837;0,137726823422773
"123";-483;"XSS";0,0918047350368698;0,0547556215513129
"124";-483;"Reflected XSS";0,0213283023171757;0,0127209609563411
"125";-483;"XSS through Exception";0,00972243810113246;0,00579880919004747
"126";-483;"Stored XSS";0,00322051208208673;0,00192082838316946
"127";-482;"XSS through DOM";0,766722801815716;0,456758056805297
"128";-482;"Unsafe jQuery plugin";0,554779946863985;0,330497814704415
"129";-482;"HTML constructed from input";0,230991123185882;0,137607824256433
"130";-482;"XSS";0,0918688683478769;0,0547288350993422
"131";-482;"Reflected XSS";0,0213125127519367;0,0126964554688599
"132";-482;"XSS through Exception";0,00972327613446955;0,00579242550559894
"133";-482;"Stored XSS";0,00322057874555355;0,00191858816005455
"134";-481;"XSS through DOM";0,767758600190753;0,456825204327033
"135";-481;"Unsafe jQuery plugin";0,555635556845775;0,330609551914327
"136";-481;"HTML constructed from input";0,231071115101273;0,137489973207709
"137";-481;"XSS";0,0919330016588839;0,0547011941732501
"138";-481;"Reflected XSS";0,0212967231866978;0,0126717954300249
"139";-481;"XSS through Exception";0,00972411416780665;0,00578595985835128
"140";-481;"Stored XSS";0,00322064540902037;0,00191632108930477
"141";-480;"XSS through DOM";0,767884934341285;0,456852165878345
"142";-480;"Unsafe jQuery plugin";0,555749762414977;0,330642614916592
"143";-480;"HTML constructed from input";0,231106869140082;0,137496738110353
"144";-480;"XSS";0,0918489400630445;0,0546454101712881
"145";-480;"Reflected XSS";0,0212809336214588;0,0126610644148355
"146";-480;"XSS through Exception";0,00972495220114374;0,00578584795385668
"147";-480;"Stored XSS";0,00322071207248719;0,00191615855472996
"148";-479;"XSS through DOM";0,768556575650407;0,457055250613906
"149";-479;"Unsafe jQuery plugin";0,555863967984179;0,330568436005177
"150";-479;"HTML constructed from input";0,231142623178891;0,137458910523509
"151";-479;"XSS";0,091764878467205;0,0545719350457565
"152";-479;"Reflected XSS";0,0212651440562199;0,012646233281826
"153";-479;"XSS through Exception";0,00972579023448084;0,0057838598144542
"154";-479;"Stored XSS";0,00322077873595401;0,00191537471537164
"155";-478;"XSS through DOM";0,769251295383929;0,457246942197002
"156";-478;"Unsafe jQuery plugin";0,556069241362577;0,33053042846804
"157";-478;"HTML constructed from input";0,2311783772177;0,137413621165371
"158";-478;"XSS";0,091658417946514;0,0544822369284943
"159";-478;"Reflected XSS";0,021249354490981;0,0126307260357773
"160";-478;"XSS through Exception";0,00972662826781793;0,00578155806826035
"161";-478;"Stored XSS";0,00322084539942083;0,00191448713705374
"162";-477;"XSS through DOM";0,769376709110805;0,457326583927659
"163";-477;"Unsafe jQuery plugin";0,555878533748063;0,330420752158622
"164";-477;"HTML constructed from input";0,231326125880767;0,137502975680844
"165";-477;"XSS";0,0915561053748696;0,0544220281339185
"166";-477;"Reflected XSS";0,0212495641577789;0,0126309913871191
"167";-477;"XSS through Exception";0,00972746630115503;0,00578212061932584
"168";-477;"Stored XSS";0,00322091206288765;0,00191454809251271
"169";-476;"XSS through DOM";0,769472534051241;0,457470630025556
"170";-476;"Unsafe jQuery plugin";0,555429613362199;0,330216770469855
"171";-476;"HTML constructed from input";0,231457875311797;0,137607484812724
"172";-476;"XSS";0,0914560784078018;0,054372921654014
"173";-476;"Reflected XSS";0,0212497738245768;0,0126335210020406
"174";-476;"XSS through Exception";0,00972830433449212;0,00578371977690902
"175";-476;"Stored XSS";0,00322097872635447;0,00191495225890177
"176";-475;"XSS through DOM";0,769400367055289;0,457606261191266
"177";-475;"Unsafe jQuery plugin";0,554812701039947;0,329978742739635
"178";-475;"HTML constructed from input";0,231589624742827;0,137739552575022
"179";-475;"XSS";0,0913560514407341;0,0543346519276968
"180";-475;"Reflected XSS";0,0212499834913748;0,0126385766269921
